id	image_id	caption	height	width	file_name	coco_url
97264	506872	People dressed in costumes standing in a field.	400	500	COCO_val2014_000000506872.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000506872.jpg
97276	91304	A living room has a couch and a rustic chest for a coffee table.	640	427	COCO_val2014_000000091304.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000091304.jpg
97283	30932	A kitchen scene with a microwave, window, and decorations.	500	330	COCO_val2014_000000030932.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000030932.jpg
97377	238071	S&B train number 3815 coming down the track, country area.	333	500	COCO_val2014_000000238071.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000238071.jpg
97388	500703	People are waiting for the train to arrive	640	427	COCO_val2014_000000500703.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000500703.jpg
97592	218752	A large brown cow laying on the ground in a penn.	360	640	COCO_val2014_000000218752.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000218752.jpg
97664	540733	World flags decorate a busy urban street corner.	427	640	COCO_val2014_000000540733.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000540733.jpg
97711	310999	Green bananas are growing on a banana tree.	480	640	COCO_val2014_000000310999.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000310999.jpg
97775	167270	Drawing of a surfer riding a large wave.	448	640	COCO_val2014_000000167270.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000167270.jpg
97776	35525	Man in a restaurant kitchen preparing a meal.	427	640	COCO_val2014_000000035525.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000035525.jpg
97824	434873	A man on the beach walking towards a volleyball court.	360	640	COCO_val2014_000000434873.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000434873.jpg
97900	241691	A giraffe standing next to a covered structure.	428	640	COCO_val2014_000000241691.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000241691.jpg
98082	122020	A sweet potato cut in half next to a banana.	640	640	COCO_val2014_000000122020.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000122020.jpg
98084	218268	some people boats and birds in the water	362	640	COCO_val2014_000000218268.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000218268.jpg
98116	556230	a kitchen has a chrome stove and oven with white cabinets.	400	500	COCO_val2014_000000556230.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000556230.jpg
98310	444531	A large kitchen filled with appliances and lots of counter top space.	426	640	COCO_val2014_000000444531.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000444531.jpg
98400	229765	Three young men playing a game of frisbee on a sandy beach.	427	640	COCO_val2014_000000229765.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000229765.jpg
98413	177529	God looking at orange cat that is standing on a stool.	439	640	COCO_val2014_000000177529.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000177529.jpg
98462	421889	A muffin sitting on a plate with a fork while customers sit in the background.	425	640	COCO_val2014_000000421889.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000421889.jpg
98509	368900	A cluttered room filled with a tv and a kitchen.	480	640	COCO_val2014_000000368900.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000368900.jpg
98588	99515	people in a store looking at old looking items on a table	381	640	COCO_val2014_000000099515.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000099515.jpg
98626	13414	a close up of a street parking meter	640	480	COCO_val2014_000000013414.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000013414.jpg
98657	284097	a young person holding a baseball bat	426	640	COCO_val2014_000000284097.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000284097.jpg
98692	546702	A fat gray tiger cat laying on top of  bed up against a pillow.	640	480	COCO_val2014_000000546702.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000546702.jpg
98932	527427	a female is talking on the phone and a laptop on a table	480	640	COCO_val2014_000000527427.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000527427.jpg
98959	325688	two birds flying over some water and their reflection	425	640	COCO_val2014_000000325688.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000325688.jpg
98969	361721	a blue and white three wheeler truck  and two men	427	640	COCO_val2014_000000361721.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000361721.jpg
99116	19742	A brown glass on the table for display art	374	500	COCO_val2014_000000019742.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000019742.jpg
99147	556158	Man cross country skiing on slight down hill slope.	640	480	COCO_val2014_000000556158.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000556158.jpg
99361	22382	A clock tower is in the middle of the city with clocks	521	640	COCO_val2014_000000022382.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000022382.jpg
99364	356145	two people with a motorcycle and trailer parked by a waterfall.	421	640	COCO_val2014_000000356145.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000356145.jpg
99476	43734	there is some sort of animal that is in the waves on the water	292	640	COCO_val2014_000000043734.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000043734.jpg
99525	89293	Person on skis on a snow covered path.	427	640	COCO_val2014_000000089293.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000089293.jpg
99557	113473	Woman in sunglasses preparing to take a bite of a sandwich.	480	640	COCO_val2014_000000113473.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000113473.jpg
99677	320249	THERE IS A MOTORCYLCE WITH PEOPLE STANDING ON THE SIDE OF THE STREET	458	640	COCO_val2014_000000320249.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000320249.jpg
99777	301765	Two street signs on a post beneath power lines.	480	640	COCO_val2014_000000301765.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000301765.jpg
99794	260182	A window that looks out onto an intersection with several shops.	640	428	COCO_val2014_000000260182.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000260182.jpg
99849	463226	There are crafts and craft supplies on a table	378	640	COCO_val2014_000000463226.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000463226.jpg
99914	438989	A PERSON IS THROWING A FRISBEE IN THE GRASS	480	640	COCO_val2014_000000438989.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000438989.jpg
99974	490337	Bright red umbrella open on the sand of a beach.	426	640	COCO_val2014_000000490337.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000490337.jpg
100380	461838	A surfer coming out of the water with his surfboard.	640	426	COCO_val2014_000000461838.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000461838.jpg
100483	100083	Fast food burger and fries sitting on the wrappers.	480	640	COCO_val2014_000000100083.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000100083.jpg
100484	277048	Some taxi cabs parked along the side of a road.	375	500	COCO_val2014_000000277048.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000277048.jpg
100729	415823	half of an orange in a small bowl.	612	612	COCO_val2014_000000415823.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000415823.jpg
100740	515289	People riding bicycles down the road approaching a bird.	640	639	COCO_val2014_000000515289.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000515289.jpg
100797	262394	Motorcycle parked along the street next to a building.	480	640	COCO_val2014_000000262394.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000262394.jpg
100800	202503	one zebra laying down in the dirt outside	427	640	COCO_val2014_000000202503.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000202503.jpg
100802	570349	BLACK, BLUE, WHITE, RED, ORANGE RED AND YELLOW AIRPLANE	640	640	COCO_val2014_000000570349.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000570349.jpg
100850	291686	A smiling man holding a fork and knife	480	640	COCO_val2014_000000291686.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000291686.jpg
100997	449102	Baseball player throwing a pitch from the mound	427	640	COCO_val2014_000000449102.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000449102.jpg
101132	137950	A plane flying over several houses and lots of trees.	415	640	COCO_val2014_000000137950.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000137950.jpg
101250	288224	A sandwich on a plate near a bowl of chips and glass of water	480	640	COCO_val2014_000000288224.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000288224.jpg
101440	299042	Two sheep are standing side by side behind a fence.	428	640	COCO_val2014_000000299042.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000299042.jpg
101453	280320	Urinals lined up along one wall with a handicap accessible one at the end.	430	640	COCO_val2014_000000280320.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000280320.jpg
101463	214671	A cat sitting on a blanket on a table.	640	480	COCO_val2014_000000214671.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000214671.jpg
101566	524282	A women's tennis doubles match on a professional court	480	640	COCO_val2014_000000524282.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000524282.jpg
102123	477741	A vandalized abandoned building at a stop sign	480	640	COCO_val2014_000000477741.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000477741.jpg
102159	69535	Two halves of an orange sit on wood.	428	640	COCO_val2014_000000069535.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000069535.jpg
102443	577417	there is a treat sign says alameda street	427	640	COCO_val2014_000000577417.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000577417.jpg
102525	280424	Three zebras standing near each other in a penned in area.	333	500	COCO_val2014_000000280424.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000280424.jpg
102676	561366	There is a phone on top of a calculator	480	640	COCO_val2014_000000561366.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000561366.jpg
103012	501142	there is a cow standing in the water by a boat	313	500	COCO_val2014_000000501142.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000501142.jpg
103400	347544	There is an old multi colored volvo parked next to a motel	480	640	COCO_val2014_000000347544.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000347544.jpg
103553	516998	Two men standing next to a busted fire hydrant.	375	500	COCO_val2014_000000516998.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000516998.jpg
103809	54305	A giraffe walks through a line of cars in a parking lot.	640	466	COCO_val2014_000000054305.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000054305.jpg
103981	13948	Two zebras are seen running on a path together.	428	640	COCO_val2014_000000013948.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000013948.jpg
104325	376278	A zebra is lying on the ground with other zebras.	427	640	COCO_val2014_000000376278.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000376278.jpg
104587	499200	A surfer is in the middle of riding a wave.	427	640	COCO_val2014_000000499200.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000499200.jpg
105027	552612	A herd of sheep grazing on a lush green field.	612	612	COCO_val2014_000000552612.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000552612.jpg
105100	566920	A cooked italian pie is on round white plate on the table with silver spoons and forks randomly scattered around it.	426	640	COCO_val2014_000000566920.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000566920.jpg
105220	218091	A bedroom with a large bed sitting next to a black dresser.	429	640	COCO_val2014_000000218091.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000218091.jpg
105391	294284	a herd of elephants walking down a desert road	480	640	COCO_val2014_000000294284.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000294284.jpg
105589	412384	A child holding an umbrella in front of a house.	640	478	COCO_val2014_000000412384.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000412384.jpg
105626	170651	A pair of trains parked at a station.	427	640	COCO_val2014_000000170651.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000170651.jpg
105696	301912	A piece of cake on a plate with some juice by it	421	640	COCO_val2014_000000301912.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000301912.jpg
105810	384258	Two zebra standing on a dirty road next to a grass covered field.	480	640	COCO_val2014_000000384258.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000384258.jpg
105822	550864	A modern kitchen with stainless steel fridge, wooden cabinets, and overhead lighting is separated from the dining room by a bar.	500	375	COCO_val2014_000000550864.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000550864.jpg
106052	89648	A crowd of people sitting down next to each other.	427	640	COCO_val2014_000000089648.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000089648.jpg
106398	529065	A man riding a skateboard down a metal hang rail.	640	425	COCO_val2014_000000529065.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000529065.jpg
106418	480379	A man standing on top of a  oat in a river.	516	640	COCO_val2014_000000480379.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000480379.jpg
106552	40087	A yellow fire hydrant sits by the side of the road.	333	500	COCO_val2014_000000040087.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000040087.jpg
106554	291458	A clock tower gives the time in a city square.	640	389	COCO_val2014_000000291458.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000291458.jpg
106595	427338	A city made out of stone brick with large arches.	396	640	COCO_val2014_000000427338.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000427338.jpg
